   0.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
3863152453533536.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
5726353621159232.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
7545408581258096.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
9321363322676032.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
11055239050869224.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
12748032775115360.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
14400717881811672.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
16014244694189360.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
17589541018766296.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
19127512678852112.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
20629044035412864.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
22094998495594120.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
23526219009195416.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
24923528553381312.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
26287730605907872.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
27619609607136584.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
28919931411101520.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
30189443725888952.000000000000    0.000000000000       0.000000000000000000000001600000       0.27463958998713084000       0.00000000000000000000 2079494062485102.000000000000     0.000000261134
