        0.0000000000 0 0 0 0 0
3863152453533536.0000000000 0 0 0 0 0
5726353621159232.0000000000 0 0 0 0 0
7545408581258096.0000000000 0 0 0 0 0
9321363322676032.0000000000 0 0 0 0 0
11055239050869224.0000000000 0 0 0 0 0
12748032775115360.0000000000 0 0 0 0 0
14400717881811672.0000000000 0 0 0 0 0
16014244694189360.0000000000 0 0 0 0 0
17589541018766296.0000000000 0 0 0 0 0
19127512678852112.0000000000 0 0 0 0 0
20629044035412864.0000000000 0 0 0 0 0
22094998495594120.0000000000 0 0 0 0 0
23526219009195416.0000000000 0 0 0 0 0
24923528553381312.0000000000 0 0 0 0 0
26287730605907872.0000000000 0 0 0 0 0
27619609607136584.0000000000 0 0 0 0 0
28919931411101520.0000000000 0 0 0 0 0
30189443725888952.0000000000 0 0 0 0 0
31428876543582736.0000000000 0 0 0 0 0
32638942560022736.0000000000 0 0 0 0 0
33820337584617560.0000000000 0 0 0 0 0
34973740940447288.0000000000 0 0 0 0 0
36099815854886280.0000000000 0 0 0 0 0
37199209840970720.0000000000 0 0 0 0 0
38272555069729984.0000000000 0 0 0 0 0
39320468733696328.0000000000 0 0 0 0 0
40343553401801416.0000000000 0 0 0 0 0
41342397365864208.0000000000 0 0 0 0 0
42317574978869136.0000000000 0 0 0 0 0
43269646985229312.0000000000 0 0 0 0 0
44199160843224416.0000000000 0 0 0 0 0
45106651039798992.0000000000 0 0 0 0 0
45992639397901888.0000000000 0 0 0 0 0
46857635376543680.0000000000 0 0 0 0 0
47702136363744672.0000000000 0 0 0 0 0
48526627962541784.0000000000 0 0 0 0 0
49331584270218928.0000000000 0 0 0 0 0
50117468150921360.0000000000 0 0 0 0 0
50884731501810744.0000000000 0 0 0 0 0
51633815512914048.0000000000 0 0 0 0 0
52365150920815616.0000000000 0 0 0 0 0
53079158256338360.0000000000 0 0 0 0 0
53776248086356400.0000000000 0 0 0 0 0
54456821249878352.0000000000 0 0 0 0 0
55121269088536784.0000000000 0 0 0 0 0
55769973671616680.0000000000 0 0 0 0 0
56403308015751984.0000000000 0 0 0 0 0
57021636299416816.0000000000 0 0 0 0 0
57625314072334496.0000000000 0 0 0 0 0
58214688459925032.0000000000 0 0 0 0 0
58790098362908288.0000000000 0 0 0 0 0
59351874652177968.0000000000 0 0 0 0 0
59900340359058224.0000000000 0 0 0 0 0
60435810861052408.0000000000 0 0 0 0 0
60958594063190688.0000000000 0 0 0 0 0
61468990575080944.0000000000 0 0 0 0 0
61967293883764592.0000000000 0 0 0 0 0
62453790522476856.0000000000 0 0 0 0 0
62928760235408448.0000000000 0 0 0 0 0
63392476138563424.0000000000 0 0 0 0 0
63845204876805728.0000000000 0 0 0 0 0
64287206777184752.0000000000 0 0 0 0 0
64718735998627952.0000000000 0 0 0 0 0
65140040678086784.0000000000 0 0 0 0 0
65551363073219816.0000000000 0 0 0 0 0
65952939701695168.0000000000 0 0 0 0 0
66345001477192424.0000000000 0 0 0 0 0
66727773842182008.0000000000 0 0 0 0 0
67101476897558664.0000000000 0 0 0 0 0
67466325529203352.0000000000 0 0 0 0 0
67822529531546416.0000000000 0 0 0 0 0
68170293728203144.0000000000 0 0 0 0 0
68509818089750936.0000000000 0 0 0 0 0
68841297848715960.0000000000 0 0 0 0 0
69164923611835296.0000000000 0 0 0 0 0
69480881469659200.0000000000 0 0 0 0 0
69789353103556456.0000000000 0 0 0 0 0
70090515890184416.0000000000 0 0 0 0 0
70384543003483664.0000000000 0 0 0 0 0
70671603514256168.0000000000 0 0 0 0 0
70951862487383936.0000000000 0 0 0 0 0
71225481076744280.0000000000 0 0 0 0 0
